   ,Water depth,Env. condition,Mooring config,Direction,Misalignment,"Max A1, single"  ,"Max A2, single"  ,"Max A3, single"  ,Max shared mooring,Dir shared mooring,Max shared mooring 2 anchors,"Max A1,T1 shared","Max A2,T2 shared","Max A3,T3 shared",Sequence runs T2,Sequence runs T3
103,145        ,SLC           ,catenary      ,30       ,0           ,751433.0790102552 ,2257214.5295295157,1129357.2888885778,1258909.9415339248,122.12065312508085,1962062.5836491105          ,957761.9890734936 ,2242705.368143523 ,1011553.268427381 ,365241          ,234561
104,145        ,SLC           ,catenary      ,30       ,8           ,919582.3105546697 ,2790250.335475471 ,813767.163203771  ,1781786.593021306 ,113.58346824817039,2465515.80675422            ,1134207.727607764 ,2789867.9787805835,904278.2809920403 ,632145          ,531264
105,145        ,SLC           ,catenary      ,60       ,-8          ,975339.0471833892 ,2059631.6618464962,939804.0037644376 ,1043719.3046750933,132.30926839021913,1798133.6044076595          ,891398.8618825278 ,2039589.7731605575,1148329.990404896 ,645123          ,634521
106,145        ,SLC           ,catenary      ,60       ,0           ,1190138.3974049282,2108571.776322843 ,771713.4442773341 ,1045861.3531062751,114.34113001014525,1827781.4263729258          ,1125686.1209432585,2106909.8383287066,1006604.628637712 ,456231          ,562134
107,145        ,SLC           ,catenary      ,60       ,8           ,1681725.9651818208,2122230.667852845 ,574478.1726697873 ,1166399.0054222592,98.21240086398412 ,1857840.5441938979          ,1288950.6289426675,2122077.8181745643,789047.6640094118 ,312564          ,241563
108,150        ,DLC1.6        ,catenary      ,0        ,-8          ,347425.66249825933,3036336.5921214987,2355713.256204867 ,2424101.702976153 ,162.37430304860746,2896704.151241459           ,300861.8139572418 ,3034945.7624560976,2187382.1691741208,346125          ,312645
109,150        ,DLC1.6        ,catenary      ,0        ,0           ,355972.72711234505,2929974.7215223312,2381094.209686862 ,2349205.228146877 ,189.29198828616745,2750229.980904685           ,377820.43819354824,2477201.704345554 ,2915198.514400708 ,351624          ,341562
110,150        ,DLC1.6        ,catenary      ,0        ,8           ,306937.5675279769 ,2637184.377703255 ,3000659.9564797953,2370857.523243709 ,186.68958739031478,2839735.410172402           ,330653.5093741164 ,2525916.229008823 ,2844823.463567852 ,261534          ,246135
111,150        ,DLC1.6        ,catenary      ,30       ,-8          ,528416.4409996147 ,3909833.3218551977,1112979.4905625472,3078778.198755013 ,126.33986336407055,3627821.3708040966          ,653598.1957989634 ,3909833.3218551977,1046169.4019438946,365124          ,462135
112,150        ,DLC1.6        ,catenary      ,30       ,0           ,485444.3922415107 ,3715328.2518195338,1248693.4565688297,2968673.4351520976,128.2798093246495 ,3479830.8104781653          ,529794.6288033389 ,3714348.097935401 ,1023442.0508817743,354162          ,361524
113,150        ,DLC1.6        ,catenary      ,30       ,8           ,465820.3592518037 ,3492006.491098963 ,1374641.08702777  ,2635191.81831733  ,129.6758847859578 ,3220093.1094317874          ,637053.0110467513 ,3490470.7307507666,1148479.7247897305,612543          ,456312
114,150        ,DLC1.6        ,catenary      ,60       ,-8          ,1070938.6824484118,4152290.332338508 ,533863.0457142375 ,3323141.3312550974,109.37360044505267,3913009.4181227894          ,1239335.3636197902,4151685.439842217 ,531733.360850562  ,634125          ,346215
115,150        ,DLC1.6        ,catenary      ,60       ,0           ,670249.1843056427 ,4128626.8907042653,765635.3403519732 ,3298840.531861397 ,118.00988335153804,3804295.532767839           ,897916.8860408285 ,4128626.8907042653,765635.3403519732 ,254163          ,254631
116,150        ,DLC1.6        ,catenary      ,60       ,8           ,630556.2819953465 ,4124084.888252231 ,838525.3828406087 ,3312884.2425119393,119.93070943133878,3779630.6354053817          ,786121.2722937387 ,4096689.9783050558,781495.0444644473 ,461325          ,254631
117,150        ,SLC           ,catenary      ,0        ,-8          ,597504.4558452098 ,1298787.2535717671,2703362.1339481985,1774464.5118455165,232.76145672876763,2400789.2939383774          ,810945.3503991639 ,1069117.4614755232,2700353.727160343 ,364512          ,635214
118,150        ,SLC           ,catenary      ,0        ,0           ,613667.292428164  ,1691035.7067563173,1923725.2722717836,1005616.4935641356,200.7391721828741 ,1737048.1418384577          ,734411.3863289311 ,1469269.818097925 ,1880462.3628082226,516243          ,356214
119,150        ,SLC           ,catenary      ,0        ,8           ,628514.6988178615 ,2497840.6682891864,1364717.9843415583,1544306.5948607607,126.65030344619095,2197960.350374167           ,860645.7034699018 ,2497817.5896969554,1067158.1051349759,251634          ,531642
120,150        ,SLC           ,catenary      ,30       ,-8          ,663094.0026161727 ,1319406.8846638787,2149112.3037485643,1191364.1812625097,212.27822296303958,1881815.0980757114          ,756655.410903276  ,1396587.0343883648,2131236.911104461 ,435621          ,561324
121,150        ,SLC           ,catenary      ,30       ,0           ,781002.1912334107 ,2265319.7036693534,1152002.25897228  ,1200817.6227452392,126.35624001493066,1966689.827587928           ,994552.8587288726 ,2264743.1049805684,1148061.523530964 ,265143          ,564123
122,150        ,SLC           ,catenary      ,30       ,8           ,963798.7690129285 ,2813496.6149417222,842676.5540535852 ,1813965.668325811 ,115.84777138446383,2486076.3284242777          ,1058547.8440478262,2791921.1934816116,906885.8213779981 ,234165          ,215364
123,150        ,SLC           ,catenary      ,60       ,-8          ,1005570.8551559809,2071450.105663938 ,964566.3813043854 ,1106966.6707648751,138.59019700527477,1806893.8135518772          ,816449.762976984  ,2069403.847804484 ,1223941.0611747403,546312          ,451362
124,150        ,SLC           ,catenary      ,60       ,0           ,1206832.3140094867,2127525.16045881  ,800681.4278237965 ,1091896.303773839 ,106.86592414569141,1847903.8445650442          ,1206879.9534577497,2126965.7101431214,920384.6958331548 ,461235          ,451362
125,150        ,SLC           ,catenary      ,60       ,8           ,1697306.465020498 ,2143263.74188412  ,605959.1554062957 ,1202531.6669808878,62.16601204683678 ,1925499.2716348565          ,1712204.7448209196,1764685.5724656533,536772.6857376589 ,356124          ,546123
