,May
961,0.7904994487762451
962,0.8699531555175781
963,0.9444780349731445
964,0.992091178894043
965,1.0259034633636475
966,1.0597155094146729
967,1.1046669483184814
968,1.1472525596618652
969,1.18973970413208
970,1.1665740013122559
971,1.1550402641296387
972,1.1488299369812012
973,1.1451826095581055
974,1.2947251796722412
975,1.2688977718353271
976,1.2460277080535889
977,1.2198059558868408
978,1.191809892654419
979,1.1542515754699707
980,1.1126518249511719
981,1.0754880905151367
982,1.045520305633545
983,1.0124967098236084
984,0.977994441986084
985,0.9439852237701416
986,0.9135246276855469
987,0.8871057033538818
988,0.8629541397094727
989,0.8393940925598145
990,0.8146510124206543
991,0.7883307933807373
992,0.7620105743408203
993,0.7372674942016602
994,0.7075955867767334
995,0.6831483840942383
996,0.6616582870483398
997,0.6422386169433594
998,0.6233115196228027
999,0.6056661605834961
1000,0.5913722515106201
1001,0.581021785736084
1002,0.5734312534332275
1003,0.5655450820922852
1004,0.5576586723327637
1005,0.554011344909668
1006,0.5483925342559814
1007,0.5630805492401123
1008,0.579838752746582
1009,0.5977799892425537
1010,0.61946702003479
1011,0.6521949768066406
1012,0.7038495540618896
1013,0.7590532302856445
1014,0.8076519966125488
1015,0.8551666736602783
1016,0.88454270362854
1017,0.9029767513275146
1018,0.8949921131134033
1019,0.8977522850036621
1020,0.9225938320159912
1021,0.965770959854126
1022,1.0140740871429443
1023,1.0367469787597656
1024,1.0243260860443115
1025,0.9838106632232666
1026,0.9344232082366943
1027,0.8926260471343994
1028,0.8684744834899902
1029,0.8575325012207031
1030,0.831803560256958
1031,0.7967100143432617
1032,0.752251386642456
1033,0.7033567428588867
1034,0.6542649269104004
1035,0.6544620990753174
1036,0.6026101112365723
1037,0.5560815334320068
1038,0.5152702331542969
1039,0.4845139980316162
1040,0.4712059497833252
1041,0.49318885803222656
1042,0.5080740451812744
1043,0.5320284366607666
1044,0.553617000579834
1045,0.5762898921966553
1046,0.6700375080108643
1047,0.7014837265014648
1048,0.7585604190826416
1049,0.8274662494659424
1050,0.8748822212219238
1051,0.8979494571685791
1052,0.9149048328399658
1053,0.9329445362091064
1054,0.9352118968963623
1055,0.9332401752471924
1056,0.9226922988891602
1057,0.9065256118774414
1058,0.8872044086456299
1059,0.8689675331115723
1060,0.8526036739349365
1061,0.8350567817687988
1062,0.8143553733825684
1063,0.792471170425415
1064,0.7737412452697754
1065,0.7607290744781494
1066,0.7512655258178711
1067,0.7427878379821777
1068,0.7287898063659668
1069,0.7115387916564941
1070,0.6934003829956055
1071,0.6757550239562988
1072,0.6583065986633301
1073,0.6430270671844482
1074,0.6258745193481445
1075,0.6082291603088379
1076,0.5904850959777832
1077,0.5736284255981445
1078,0.5547013282775879
1079,0.5443506240844727
1080,0.5322256088256836
1081,0.5184247493743896
1082,0.5042295455932617
1083,0.4941747188568115
1084,0.487471342086792
1085,0.4806694984436035
1086,0.47386765480041504
1087,0.46982598304748535
1088,0.4642069339752197
1089,0.45809507369995117
1090,0.44350552558898926
1091,0.43492937088012695
1092,0.4266488552093506
1093,0.41846680641174316
1094,0.4097919464111328
1095,0.39934277534484863
1096,0.3885977268218994
1097,0.3787400722503662
1098,0.3694736957550049
1099,0.3611931800842285
1100,0.35419416427612305
1101,0.3472936153411865
1102,0.33901309967041016
1103,0.3601088523864746
1104,0.38692188262939453
1105,0.41481947898864746
1106,0.4369008541107178
1107,0.4439985752105713
1108,0.433746337890625
1109,0.421720027923584
1110,0.41610097885131836
1111,0.4142279624938965
1112,0.4185655117034912
1113,0.42832469940185547
1114,0.41688966751098633
1115,0.4140307903289795
1116,0.4163966178894043
1117,0.4258601665496826
1118,0.4320704936981201
1119,0.43216919898986816
1120,0.42960619926452637
1121,0.42704319953918457
1122,0.42507147789001465
1123,0.4251701831817627
1124,0.42783164978027344
1125,0.4352250099182129
1126,0.46785426139831543
1127,0.5298597812652588
1128,0.6133551597595215
1129,0.6960620880126953
1130,0.7757129669189453
1131,0.8566453456878662
1132,0.9173691272735596
1133,0.9491112232208252
1134,0.9757273197174072
1135,1.0077650547027588
1136,1.031916618347168
1137,1.044140338897705
1138,1.0413801670074463
1139,1.0431544780731201
1140,1.04581618309021
1141,1.0623772144317627
1142,1.0513365268707275
1143,1.03309965133667
1144,1.0069763660430908
1145,0.9795718193054199
1146,0.9537444114685059
1147,0.9288041591644287
1148,0.9059340953826904
1149,0.8885843753814697
1150,0.8784308433532715
1151,0.884739875793457
1152,0.9014980792999268
1153,0.9317615032196045
1154,0.9877538681030273
1155,1.0647430419921875
1156,1.1085116863250732
1157,1.0805153846740723
1158,1.0341839790344238
1159,1.0378313064575195
1160,1.150998592376709
1161,1.3527874946594238
1162,1.364222526550293
1163,1.3798962831497192
1164,1.391035556793213
1165,1.3997104167938232
1166,1.4406203031539917
1167,1.5408738851547241
1168,1.749267339706421
1169,1.974616289138794
1170,2.079010248184204
1171,2.0722084045410156
1172,2.0085270404815674
1173,1.9111322164535522
1174,1.7753905057907104
1175,1.6380716562271118
1176,1.5122863054275513
1177,1.4071037769317627
1178,1.322228193283081
1179,1.608399748802185
1180,1.5624624490737915
1181,1.5648282766342163
1182,1.5835580825805664
1183,1.6252565383911133
1184,1.6900221109390259
1185,1.7368465662002563
1186,1.7051045894622803
1187,1.682530164718628
1188,1.6890363693237305
1189,1.694951057434082
1190,1.8139344453811646
1191,1.8387761116027832
1192,1.8458737134933472
1193,1.8717010021209717
1194,1.9189198017120361
1195,1.9371566772460938
1196,1.9012744426727295
1197,1.8249751329421997
1198,1.687261939048767
1199,1.5864168405532837
1200,1.530227541923523
1201,1.5353535413742065
1202,1.5862196683883667
1203,1.669517993927002
1204,1.7990491390228271
1205,1.9255244731903076
1206,2.0102028846740723
1207,2.0975427627563477
1208,2.17364501953125
1209,2.2597031593322754
1210,2.242156505584717
1211,2.224018096923828
1212,2.187445640563965
1213,2.120708465576172
1214,2.0823616981506348
1215,1.9545063972473145
1216,1.7749961614608765
1217,1.5851353406906128
1218,1.410159707069397
1219,1.2541110515594482
1220,1.1194536685943604
1221,1.005399227142334
1222,0.9101729393005371
1223,0.8313107490539551
1224,0.7627992630004883
1225,0.7033567428588867
1226,0.6530821323394775
1227,0.6157209873199463
1228,0.5945267677307129
1229,0.5949211120605469
1230,0.6195657253265381
1231,0.6621513366699219
1232,0.7098629474639893
1233,0.7534341812133789
1234,0.7835991382598877
1235,0.8251988887786865
1236,0.8653202056884766
1237,0.8969635963439941
1238,0.9339301586151123
1239,0.9468438625335693
1240,0.9411263465881348
1241,0.9267339706420898
1242,0.9042582511901855
1243,0.8740935325622559
1244,0.8363382816314697
1245,0.793358325958252
1246,0.7422950267791748
1247,0.6972448825836182
1248,0.659883975982666
1249,0.632972240447998
1250,0.6109893321990967
1251,0.6009345054626465
1252,0.606356143951416
1253,0.6216356754302979
1254,0.6291277408599854
1255,0.6351408958435059
1256,0.6446044445037842
1257,0.6639256477355957
1258,0.6375067234039307
1259,0.6154253482818604
1260,0.6004414558410645
1261,0.5698823928833008
1262,0.5421819686889648
